row.names	cln3.1	cln3.2	clb2.2	clb2.1	alpha0	alpha7	alpha14	alpha21	alpha28	alpha35	alpha42	alpha49	alpha56	alpha63	alpha70	alpha77	alpha84	alpha91	alpha98	alpha105	alpha112	alpha119	cdc15.10	cdc15.30	cdc15.50	cdc15.70	cdc15.80	cdc15.90	cdc15.100	cdc15.110	cdc15.120	cdc15.130	cdc15.140	cdc15.150	cdc15.160	cdc15.170	cdc15.180	cdc15.190	cdc15.200	cdc15.210	cdc15.220	cdc15.230	cdc15.240	cdc15.250	cdc15.270	cdc15.290	cdc28.0	cdc28.10	cdc28.20	cdc28.30	cdc28.40	cdc28.50	cdc28.60	cdc28.70	cdc28.80	cdc28.90	cdc28.100	cdc28.110	cdc28.120	cdc28.130	cdc28.140	cdc28.150	cdc28.160	elu0	elu30	elu60	elu90	elu120	elu150	elu180	elu210	elu240	elu270	elu300	elu330	elu360	elu390	peak
YOR250C	-0.3	-0.4	-0.54	0.4	0.09	NA	0.06	-0.22	-0.05	-0.11	0.22	0	-0.01	-0.18	0	-0.18	0.15	-0.22	0.19	-0.22	0.11	0.4	-0.33	-0.17	0.38	0.28	-0.25	-0.13	-0.13	-0.5	-0.66	0.07	0.22	0.96	0.36	0.67	0.75	-0.02	0.05	-0.3	-0.62	-0.8	0.66	-0.53	0.03	-0.02	0.05	0.05	-0.16	-0.16	-0.14	0.3	0.23	0.42	0.14	0.16	0.02	0.16	-0.3	-0.32	-0.05	-0.22	-0.18	0.38	-0.43	-0.39	-0.22	0.17	0.17	-0.26	0.17	0.1	0.06	0.17	0.26	-0.35	0.16	S
YPL054W	0.45	0.04	-1.25	-0.47	0.03	0.49	0.24	-0.34	0.32	-0.15	0.08	0.01	0.1	-0.15	0.08	-0.63	-0.08	NA	0.1	-0.27	-0.23	0.4	-0.64	-0.53	0.49	1.05	-0.23	-0.25	-0.23	-0.56	-0.27	-0.11	-0.08	0.36	-0.35	0.56	0.04	-0.15	NA	-0.32	NA	-0.8	0.41	0.5	0.39	0.74	1.04	0.01	-0.19	1.14	1.16	0.93	-0.5	-0.22	-0.07	-0.62	-0.39	-0.35	0.04	-0.22	-0.07	-1.66	NA	0.98	0.2	-0.3	0.1	-0.35	-0.32	-0.22	-0.01	0.18	-0.14	-0.35	0.27	0.16	-0.19	S
YPL127C	2.84	-0.1	-0.4	-0.43	-1.99	-1.87	-0.32	0.57	0.92	0.99	0.86	0.32	-0.17	-0.63	-0.76	0.04	0.46	0.59	0.42	0.46	0.3	-0.19	-1.33	-0.72	0.96	1.34	0.31	0.69	-0.5	-1.04	-2.5	-0.64	-0.35	0.94	0.32	0.98	0.77	1.33	0.88	0.63	-0.77	-1.14	-0.85	-0.18	0.27	0.6	-1.55	-1.15	0.86	0.88	0.9	0.66	-0.09	-0.46	-1.09	-0.44	0.21	0.77	0.43	NA	0.27	0.36	-0.57	-0.97	-1.38	-1.31	-0.97	0.14	0.71	0.88	1.06	0.76	0.49	0.53	0.36	0.07	-0.36	S
YPL250C	0.7	-0.4	-0.32	-0.45	-0.18	0.71	-0.08	0.03	0.44	0.08	0.75	-0.05	-0.08	-0.54	-0.46	-0.43	-0.29	-0.19	0.26	-0.27	0.22	0.05	-1.31	-1	-0.49	-0.15	-0.31	0.05	-0.13	-0.21	-0.33	-0.15	0.2	0.25	0.52	-0.17	0.91	0.4	0.69	0.28	0.46	-0.97	1.07	0.01	0.16	0.19	-1.54	-0.83	-0.38	0.46	0.13	-0.33	-0.95	-0.57	-0.41	0.27	-0.05	-0.4	0.73	1.09	NA	1.42	1.37	0.74	-0.05	0.04	0.02	-0.08	0.01	-0.31	-0.16	0.11	0.24	-0.07	-0.31	-0.25	0.06	S
YPL253C	0.32	0	-0.27	-0.23	-0.69	-0.38	-0.01	-0.04	0.46	0.37	0.08	0.39	0.06	-0.32	-0.67	-0.14	-0.09	0.09	0.37	0.33	0.32	-0.14	-0.1	-0.03	0.17	0.31	0.22	0.06	0.23	-0.2	-0.22	-0.27	-0.38	0.11	0.09	0.26	0.25	0.19	0.25	-0.2	0.51	-0.1	-0.2	-0.38	-0.38	-0.16	-0.2	-0.97	-0.21	0.4	0.4	0.58	0.33	0.28	-0.12	-0.48	-0.47	-0.21	0.3	0.31	0.04	NA	NA	-0.14	-0.25	0.23	0.38	0.34	-0.23	0.1	0.12	0.04	-0.16	0.12	-0.06	-0.43	-0.05	S
YPL269W	0.77	-0.12	-0.51	0.03	-0.58	NA	-0.25	-0.35	0.1	0.09	0.36	0.07	-0.1	-0.58	-0.61	-0.04	0.3	0.17	0.3	0.17	0.32	0.64	-0.83	-0.06	0.58	0.06	0.09	NA	-0.49	-0.31	-0.31	-0.19	-0.26	0.77	0.15	0.74	0.04	-0.06	0.15	NA	0.22	-0.28	0.41	-0.28	-0.12	0	NA	-0.31	-0.69	-0.51	0.28	0.25	-0.08	-0.82	-0.31	-1.51	-0.21	0.69	0.83	0.83	0.69	1.05	-0.17	NA	-0.22	-0.15	0.09	0.12	0.33	0.22	0.35	0.1	-0.13	0.09	-0.15	-0.44	-0.19	S
YPL274W	-0.74	0.4	-0.27	0.28	0.15	0.2	0.68	-0.14	-0.11	0.2	0.98	NA	0.06	-0.29	-0.17	-0.3	-0.43	-0.6	-0.27	0.12	-0.01	-0.07	-1.01	-1.01	0.5	0.68	0.13	-0.1	-0.26	-0.31	-0.12	0.33	0.29	0.72	0.4	0.47	0.03	-0.47	-0.5	-0.01	-0.47	-0.78	0.64	0.37	0.3	0.18	-0.81	-0.95	-0.74	0.61	0.9	0.31	0.08	0.02	0.11	-0.06	0.19	-0.8	0.41	0.43	NA	-0.32	0.61	-0.75	-0.25	-0.46	0.12	-0.21	0.04	0.07	0.21	0.29	0.69	-0.18	0.12	0.28	0.02	S
YPR034W	0.49	0	-0.17	0.04	-0.12	-0.77	-0.25	-0.54	0.35	0.37	0.54	NA	0.05	-0.23	-0.18	-0.05	0.01	-0.06	0.32	0.17	0.34	0.06	-0.2	-0.2	0.43	0.61	0	0.31	-0.81	-0.05	-0.87	0.05	-0.59	0	-0.2	0.57	-0.93	0.49	0.16	0.19	-0.13	0.32	-0.33	0.43	0.36	0.39	-0.26	-0.37	0.01	0.23	0.23	0.38	0.16	0.26	-0.06	-0.09	-0.27	-0.2	0.13	-0.08	NA	-0.06	0	-0.27	-0.42	-0.53	NA	0.06	0.12	-0.02	0.25	0.4	0.24	-0.4	0.38	0.31	-0.12	S
YPR107C	-0.1	-0.47	-0.38	0.3	-0.02	0.12	-0.04	-0.26	0.04	0.22	0.28	-0.02	-0.19	-0.44	-0.44	-0.13	0.14	-0.13	0.22	-0.15	0.39	0.41	-0.33	0.12	0.35	0.25	-0.38	0.2	-0.42	0	-0.99	0.19	0.32	0.24	-0.4	0.78	0.43	0.1	-0.31	0.23	-0.77	-0.59	-0.21	0.33	0.38	0.48	0.31	-0.43	-0.15	0.1	0.01	-0.06	0.21	0.22	0.2	0.1	0.06	-0.48	-0.11	0.32	NA	-0.72	0.42	0.61	-0.07	-0.2	-0.24	0.33	0.08	-0.37	0.06	-0.11	-0.17	-0.06	-0.06	-0.09	0.29	S
YPR159W	0.29	1.37	-1.09	0.33	0.17	0.16	0.17	0.38	0.47	-0.07	0.04	NA	-0.3	-0.31	-0.1	-0.22	-0.03	-0.27	0.2	0	-0.23	-0.06	0.04	-0.31	0.54	0.7	0.58	0.21	-0.34	-0.42	-0.06	-0.24	0.25	0.35	0.44	0.39	0.81	0.17	0.39	-0.38	-0.24	-1.42	0.03	-0.52	-0.5	-0.44	-0.29	-0.57	0.44	0.42	0.37	0.33	0.22	0.02	-0.15	0.13	0.05	0.05	-0.04	NA	-0.24	-0.63	-0.11	-0.37	-0.57	-0.16	-0.01	-0.05	0.04	0.14	0.54	0.57	0.22	-0.35	0.17	-0.1	-0.07	S
YBL052C	0.69	-0.18	-0.42	0.25	0.11	-0.54	-0.45	-0.23	-0.14	0.39	0.15	0.15	0.02	0.17	-0.38	-0.14	-0.06	0.17	0.11	0.07	0.37	0.23	-0.38	-0.71	0.14	0.33	0.01	0.09	1.7	-0.09	-0.3	-0.4	-0.38	-0.59	-0.01	0.1	0.26	0.01	0.17	-0.28	0.22	0.7	-0.03	-0.26	-0.15	-0.17	-0.36	-0.93	-0.97	-0.06	0.61	0.21	0.59	0.45	0.18	-0.39	-0.48	0.13	0.46	0.26	0.3	NA	NA	-0.53	0.07	-0.09	0.27	0.18	0.27	0.31	0.05	0.05	-0.04	0.31	-0.19	-0.48	-0.19	S/G2
YBR133C	NA	-0.18	0.1	NA	-0.08	-0.73	-0.32	-0.42	0.08	0.08	-0.05	0.59	-0.17	-0.2	-0.02	0.08	0.08	0.22	0.38	0.35	0.19	-0.06	NA	-0.42	-0.28	0.11	0.47	0.25	0.34	0.19	0.19	-0.42	-0.28	0.23	-0.21	-0.11	0.03	-0.02	0.28	-0.08	0.34	-0.14	0.15	-0.14	-0.25	-0.25	-0.25	-1.57	-0.58	-0.27	0.59	0.31	0.57	0.4	0.36	-0.39	0.03	0.11	0.52	0.26	NA	-0.12	0.01	-0.29	-0.2	-0.39	-0.44	-0.1	-0.27	-0.29	0.28	0.37	0.37	-0.08	0.4	0.4	0.23	S/G2
YBR243C	1.18	1.18	-0.64	0.16	-0.92	-1.32	-0.49	-0.19	0.48	0.13	0.79	-0.01	0.3	0.35	-0.17	0.2	0.23	-0.13	0.31	0.2	0.08	0.13	-0.39	-0.62	0.18	0.67	0.69	0.71	-0.47	0.05	-0.45	-0.47	-0.47	0.1	0.39	0.19	0.55	0.26	0.76	0.11	0.39	-0.29	-0.17	-0.65	-0.69	-0.41	-0.47	-0.94	0.22	0.32	0.19	0.03	0.29	-0.26	-0.11	-0.11	0.17	0.34	0.59	0.47	NA	0.21	-0.94	-0.94	-0.65	-0.78	-0.54	-0.45	-0.07	0.16	1.02	0.69	0.7	-0.12	0.53	0.3	0.16	S/G2
YBR256C	-0.86	-0.01	0.1	-0.17	0.01	-0.01	0.57	0.01	0.04	-0.34	0.26	0.1	0.12	-0.24	0.22	-0.27	-0.03	-0.31	0.09	-0.29	0.34	-0.27	0.17	-0.12	-0.06	-0.1	-0.07	-0.17	-0.14	-0.04	-0.46	-0.04	-0.15	0.01	-0.12	-0.02	-0.35	0.22	-1.35	0.36	-0.24	0.72	-0.15	0.64	0.49	0.99	-0.19	-0.58	0.02	-0.13	-0.26	-0.5	0.18	-0.51	-0.27	0.39	0.09	0.14	NA	0.22	0.6	0.47	0.33	0.37	-0.26	-0.07	-0.38	0.03	-0.36	-0.49	0.05	0.22	-0.05	-0.18	0.76	0.24	0.13	S/G2
YCL013W	0.14	0.01	0.23	1.1	-0.69	-1.11	-0.67	-0.67	-0.12	0.17	0.66	0.48	0.47	0.24	-0.29	-0.23	-0.09	0.12	0.06	0.56	0.57	0.55	-0.71	-0.56	-0.15	0.96	0.74	1.16	0.58	0.88	0.26	-0.68	-0.58	-0.95	-0.42	-0.05	0.57	0.47	0.47	-1.25	0.43	0.29	-0.11	-0.37	-0.53	-0.47	-1.01	-0.47	-1.01	-0.28	0.31	0.89	1.24	1.54	0.89	-1.01	-0.21	-0.69	0.61	-0.95	0.1	-0.14	0.18	-1.2	-0.44	-0.51	-0.38	-0.22	0.07	0.03	0.24	0.33	0.62	0.57	0.56	-0.03	0.38	S/G2
YCL014W	0.49	0.2	0.6	0.44	-0.71	1.15	NA	-0.8	-0.48	0.04	0.49	0.27	0.25	-0.12	-0.21	-0.54	-0.46	NA	0.48	0.35	0.38	-0.09	-0.61	-1.03	-0.24	0.93	1.21	1	0.75	0.71	0.14	-0.43	-1.07	-0.74	-0.4	0.08	0.14	0.65	0.28	0.34	0.29	0.25	-0.19	-0.58	-0.91	-0.56	-0.84	-0.88	-1.13	-0.37	0.47	0.78	1.21	1.38	0.78	-1.32	-0.57	-0.57	0.02	0.52	0.41	-0.27	0.35	-0.7	-0.52	-0.42	-0.4	-0.24	-0.03	0.27	0.21	0.42	0.35	0.35	0.57	0.1	0.04	S/G2
YCL025C	-0.45	-0.84	0.56	0.34	-0.29	0.12	0.12	-0.35	0.3	-0.21	0.08	-0.07	-0.19	-0.02	0.2	-0.01	0.08	0.12	0.12	-0.01	0.09	-0.11	-1.65	-1.47	-0.81	0.42	0.38	0.17	0.35	-0.02	-0.01	0.08	0.03	0.56	0.02	0.48	0.86	0.79	0.66	0.24	0.24	-0.83	-0.15	-0.17	-0.05	-0.1	-0.88	-1.41	-2.51	-1.06	-0.34	-0.28	-0.05	0.4	0.45	0.42	0.57	0.8	0.97	0.79	NA	1.22	0.9	0.38	-0.03	-0.4	-0.14	-0.16	-0.09	0.05	0.13	0.21	0.08	-0.27	0.3	0.09	-0.14	S/G2
YCL062W	0.29	-0.56	0.43	0.94	-0.94	-0.94	-0.32	-0.07	0.18	0.29	0.52	0.31	0.29	-0.01	-0.2	0	0.14	-0.03	0.09	0.09	0.44	0.15	0.42	-0.26	0.37	1.01	0.24	1.24	0.35	0.81	-0.32	0.06	-0.83	-0.55	-0.49	0.02	0.28	0.85	-1.29	0.78	-0.62	-1	-0.19	-0.14	-0.43	-0.32	-0.64	-0.47	-0.95	0.18	0.6	0.46	0.6	0.64	0.46	-0.39	-0.6	-0.33	0.26	0.13	NA	0.19	-0.12	-0.56	-0.59	-0.41	-0.41	0.1	0.27	-0.51	0.26	0.38	0.46	0.6	0.26	0.24	-0.08	S/G2
YCL063W	0.5	-0.67	0.04	0.37	-0.75	-0.84	-0.15	-0.1	0.13	0.15	0.37	0.45	0.27	-0.03	0.08	-0.24	-0.1	-0.02	0.25	0.27	0.29	-0.03	0.05	-0.5	-0.1	0.65	0.66	1.05	0.37	0.69	0.1	-0.11	-1.17	0.25	-0.83	-0.1	-0.27	0.71	0.19	0.46	-0.01	-0.43	-0.45	-0.45	-0.27	-0.5	-0.74	-0.29	-0.68	0	0.74	0.6	0.7	1.02	0.43	-0.99	-0.57	-0.36	0.32	-0.15	-0.05	NA	NA	-0.44	-0.77	-0.13	-0.32	0.23	-0.02	0.39	0.31	0.14	0.02	0.5	0.14	0.02	-0.06	S/G2
YCLX09W	-0.4	-1.03	0.19	0.23	-0.7	0.33	0.09	0.12	-0.29	0.19	-0.58	-0.15	-0.01	0.34	0.16	0.05	-0.07	0.02	-0.24	0.46	0.19	0.08	-1.17	-1.15	-0.64	0.49	0.12	0.34	0.03	0.07	0.1	0.01	-0.08	0.31	0.8	-0.47	0.9	0.7	0.71	0.23	0.06	-1.25	0.19	-0.42	-0.01	0.12	-0.99	-1.06	-1.57	-1.04	-0.56	-0.22	0.07	0.48	0.34	-0.25	0.43	0.59	1.14	0.83	NA	1.1	0.7	0.26	0.62	-0.23	-0.51	-0.47	-0.15	0.04	0.4	0.15	0.05	-0.36	0.04	0.2	-0.05	S/G2
YCR002C	0.14	0.18	-0.3	0.24	0.01	-0.25	0.12	-0.25	0.03	-0.44	0.29	0.37	0.29	-0.1	0.19	-0.3	-0.15	-0.16	0.26	-0.05	0.28	-0.15	-0.35	-0.54	-0.01	0.31	0.51	0.53	0.16	0.33	0.09	0.15	-0.4	0.06	-0.27	0.12	-0.9	0.32	0.44	0.53	0.02	-0.87	-0.38	0.19	0.02	-0.08	-0.29	-0.56	-0.49	-0.12	0.5	-0.1	0.22	0.03	-0.06	0.43	0.09	0.08	-0.18	NA	0.29	0.17	-0.02	-0.14	-0.28	-0.24	0.02	0.26	0.05	0.29	0.15	0.05	-0.1	0.29	0.12	-0.18	-0.31	S/G2
YCR069W	-0.15	0.6	-0.14	-0.15	-0.01	0.12	0.27	0.04	0.07	0.23	0.09	0.34	0.18	-0.32	-0.32	-0.29	-0.32	-0.2	-0.1	0.32	-0.11	-0.01	-1.01	-1.18	-0.49	0.38	0.8	0.18	0.07	-0.08	0.13	-0.57	-0.17	-0.24	-0.01	0.05	0.07	0.45	0.1	0.28	0.57	0.6	0.15	-0.09	-0.14	0.13	0.09	-0.3	-0.53	0.18	0.03	0.12	0.02	0.41	0.33	-0.6	0.1	0.03	0.28	NA	0.3	-0.1	-0.37	-0.05	0.19	0.07	-0.09	-0.5	-0.43	-0.09	0.29	0.04	0.05	-0.01	0.2	0.12	0.23	S/G2
YDR011W	0.6	-0.22	-0.69	-0.03	-0.48	-0.22	-0.07	-0.24	-0.13	0.17	0.63	0.23	0.23	0.05	-0.13	-0.2	-0.28	-0.06	0.13	0.36	-0.1	0.12	0.02	0.47	-0.15	-0.25	0.72	-0.54	0.78	-0.16	0.13	-0.54	0.39	1.21	0.14	0.6	0.67	-1.23	-0.16	-0.52	0.25	0.55	NA	-1.04	-0.41	-0.92	-0.41	-1.36	-1.25	-0.65	0.12	0.09	0.43	0.48	0.56	0.4	0.27	0.1	0.11	NA	0.37	0.28	0.46	0.82	0.2	0.04	-0.09	-0.2	-0.2	-0.07	-0.35	0.15	0.01	-0.04	-0.01	-0.22	-0.06	S/G2
YDR029W	0.98	-0.34	-0.43	-0.54	-0.12	0	-0.05	0.13	-0.11	0.12	-0.2	0.37	0.24	-0.09	0.03	-0.04	-0.11	-0.02	0.02	0.28	-0.31	-0.14	0.05	-0.21	0.16	0.19	0	0.19	0.89	0.13	-0.31	-0.56	-0.26	-0.21	0.25	-0.37	-0.12	0.16	0.36	-0.54	0.13	0.37	-0.43	0.09	-0.04	0.06	-0.23	-0.76	-0.63	-0.21	-0.28	0.04	0.35	0.12	0.22	-1.1	-0.08	-0.33	0.54	0.89	0.76	0.57	0.1	0.76	0	-0.02	0.03	-0.43	-0.09	0.16	-0.02	-0.23	-0.08	0.2	-0.05	-0.21	-0.03	S/G2
YDR089W	0.52	-0.58	0.25	0.12	-0.58	0.4	-0.33	-0.72	0.07	0.25	0.63	0.37	0.29	-0.17	-0.11	-0.42	-0.31	0	0.31	0.41	NA	-0.08	-0.93	-0.99	-0.72	-0.13	0.69	0.5	0.55	0.19	0.28	-0.57	-0.26	0.05	0.15	0.04	-0.01	0.21	0.24	-0.01	0.88	0.61	0.3	-0.14	-0.44	-0.51	-0.68	-1.05	-0.94	0.05	0.31	0.57	0.13	0.48	0.42	-0.12	-0.06	-0.2	0.13	0.13	NA	0.39	0.43	-0.65	-0.19	0.08	0.2	0.35	0.29	0.34	0.13	0.04	-0.17	0.02	0.11	-0.33	-0.24	S/G2
YDR130C	-0.1	0.11	0.1	0.58	-0.3	-0.24	NA	-0.31	-0.2	0.12	0.29	0.07	0.14	0.03	-0.28	0	0.07	-0.08	0.03	0.14	0.34	0.17	-0.5	-0.18	0.7	0.65	0.38	0.48	0.06	-0.14	-0.37	-0.65	-0.32	-0.21	0.2	0.25	-0.3	0.58	0.55	-0.21	-0.37	-0.12	-0.35	-0.23	-0.12	0.2	-0.23	-0.43	-1.36	0.29	0.34	0.94	-0.25	0.42	0.23	-0.77	-0.51	-0.14	0.42	0.57	0.49	NA	NA	-0.18	-0.24	-0.22	-0.49	-0.24	0	-0.35	0.37	0.45	0.07	0.18	0.38	-0.07	0.37	S/G2
YDR149C	1.47	-0.58	-0.06	-0.25	-0.78	NA	-0.75	-0.41	-0.62	0.5	-0.08	0.79	0.41	-0.12	0.22	-0.02	-0.37	0.06	0.03	0.56	0.29	0.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.39	-2.09	-1.92	-0.33	1.12	0.77	1.16	0.61	0.89	-0.7	-0.04	0.08	0.67	0	0.5	0.16	0.53	0.58	0.02	0.44	-0.09	-0.52	-0.18	0.06	-0.2	-0.12	0.17	0.29	0.06	-0.67	0.16	S/G2
YDR150W	0.49	-0.42	-0.18	0.79	-0.44	-0.76	-0.7	-0.65	-0.14	-0.1	0.44	0.22	0.42	0.15	0.13	0.06	0.11	0.15	0.21	0.3	0.41	0.18	-0.27	-0.27	-0.05	0.28	0.21	0.7	0.25	0.55	-0.21	-0.08	-0.71	-0.03	-0.36	0.25	-0.25	0.21	-0.1	0.06	0.29	0.06	-0.06	-0.14	-0.1	-0.23	-0.4	-0.53	-1.3	-0.17	0.55	0.54	0.24	0.57	0.49	-0.44	-0.11	-0.08	0.24	NA	-0.15	0.35	0.2	-0.47	-0.05	-0.88	-0.04	-0.17	-0.35	1.08	-0.18	0.29	0.51	-0.1	0.39	-0.27	0.23	S/G2
YDR302W	-0.18	0.14	0.06	-0.22	-0.16	-0.55	NA	-0.01	NA	0.35	0.47	0.71	-0.06	-0.33	-0.44	-0.26	0.2	-0.24	0.21	-0.11	0.51	-0.29	-0.27	-0.54	-0.13	0.37	0.32	0.37	0.29	0.06	-0.36	-0.04	0.1	0.17	0.43	0.22	0.7	0.39	0.33	0.4	-0.19	-1.68	-0.16	-0.41	-0.27	-0.11	-0.59	0.18	0.19	0.27	-0.01	0.44	0.46	-0.53	-0.18	-0.53	-0.51	-0.18	0.18	0.49	NA	0.59	-0.27	0.12	-0.34	-0.15	-0.48	0.09	0.35	-0.01	0.32	0.05	-0.03	0.45	0	-0.34	-0.05	S/G2
YDR346C	-0.22	0.24	-0.3	0.1	0.08	-0.53	-0.29	-0.24	-0.09	0.08	0.33	0.15	0.2	0.38	-0.1	-0.37	-0.19	-0.09	0.08	0.22	0.18	0.19	0.37	0.07	0.12	0.57	0.16	0.55	0.37	0.37	-0.15	-0.03	-0.84	-0.4	0	0.19	-0.13	0.6	-0.25	0.39	-0.63	-0.58	-0.58	-0.03	-0.21	0.07	-0.55	0.09	0.1	0.3	0.32	0.12	0.11	0.09	0.03	-0.52	-0.35	-0.19	-0.13	0.29	NA	0.2	0.1	-1.03	-0.48	-0.55	-0.42	-0.01	0.22	0.04	0.62	0.32	0.7	0.21	0.22	-0.04	0.21	S/G2
YEL017W	-0.12	-0.04	-0.3	-0.01	-0.5	-0.45	-0.35	-0.3	0.17	0.16	0.76	0.45	0.17	-0.08	-0.4	-0.4	0.19	0.01	0.46	0.09	0.22	-0.21	-0.75	-1.29	-0.07	0.61	1.2	0.67	0.38	-0.09	-0.11	-0.66	-0.61	-0.09	0.31	0.07	0.45	0.41	0.72	0.32	0.29	-0.61	-0.07	-0.36	-0.41	-0.31	-0.38	-0.19	-0.02	0.5	0.81	0.37	-0.59	-0.12	-0.21	-0.36	-0.9	-0.05	0.83	0.6	-0.44	0.29	-0.15	-0.22	-0.11	-0.25	-0.48	-0.29	-0.2	0.3	0.35	0.15	-0.22	0.27	0.51	0.05	0.12	S/G2
YER018C	0.33	-1.43	-0.86	-0.01	0.52	-0.02	0.14	-0.11	0.07	-0.5	0.4	0.26	-0.13	-0.34	-0.16	-0.26	-0.13	0.06	0.26	-0.06	0.1	-0.11	-0.54	-0.33	0.32	0.76	0.69	0.67	0.59	-0.67	-0.09	-0.33	-0.56	0.19	0.08	0.38	0.08	0.41	0.11	NA	0.01	-0.69	-0.28	-0.49	-0.23	-0.08	-0.48	-0.42	0.34	0.65	1	0.33	0.05	0.02	-0.54	-0.36	-0.52	-0.07	0.02	0.08	-0.09	NA	NA	-0.06	-0.11	0	-0.04	0.25	0.11	0.38	0.31	0.05	-0.13	-0.1	-0.21	-0.25	-0.19	S/G2
YER032W	-0.23	0	-0.18	0.11	-0.79	-1.01	-0.6	-0.25	0.27	0.75	0.53	0.47	0.17	-0.3	-0.34	-0.5	-0.01	0.09	0.64	0.38	0.49	0.02	-0.49	-0.17	0.2	0.63	0.83	0.56	0.28	-0.08	-0.19	-0.35	-0.25	-0.25	-0.51	0.56	0.3	0.39	-0.13	0.31	-0.03	-0.69	0.07	-0.23	-0.46	-0.29	-1.29	-1.02	-0.32	0.5	0.77	0.55	0.73	0.76	0.11	-0.45	-0.78	-0.59	0.43	0.34	NA	0.14	0.11	-0.51	-0.42	-0.24	-0.39	0.05	-0.22	0.07	0.49	0.39	0.2	-0.15	0.42	0.42	-0.1	S/G2
YER042W	-0.23	0.12	-0.18	0.14	-0.38	1	-0.3	-0.16	-0.51	0.35	0.22	0.6	0.32	-0.04	-0.07	-0.23	-0.28	-0.4	-0.38	0	0.08	0.19	-0.59	-0.21	0.31	0.72	0.59	0.41	-0.12	-0.26	-0.49	-0.2	-0.45	0.21	-0.14	0.62	0.32	0.1	-0.18	0.03	-0.93	0.02	0.02	0.1	-0.02	0.13	-0.54	-0.29	-0.29	0.57	0.87	0.24	0.09	-0.04	-0.55	-0.01	-0.49	-0.22	-0.01	0.05	NA	0.37	0.26	-0.19	0.68	0.16	-0.37	0.29	0.2	0.39	-0.27	-0.27	-0.06	0.38	-0.19	-0.51	-0.24	S/G2
YFL037W	1.61	1.31	-0.3	-0.38	-0.46	-0.92	-0.58	-0.19	0.22	0.1	0.69	0.2	0.34	-0.07	-0.05	-0.17	0.1	-0.14	0.3	0.31	0.27	0.05	-0.51	-0.79	-0.08	0.64	0.92	0.75	0.6	-0.17	0.11	-0.63	-0.82	-0.08	-0.58	0.27	-0.07	0.63	0.06	0.6	0.2	0	-0.1	-0.42	-0.27	-0.25	-0.74	-0.34	0.34	0.49	0.3	-0.13	0.11	-0.17	-0.23	0.2	-0.13	0.04	0.14	NA	-0.01	0.3	-0.17	-1.43	-1.1	-1.06	-0.69	-0.14	0.01	0.37	0.76	1.02	0.94	0.26	0.75	0.37	-0.06	S/G2
YGL101W	0.18	-0.15	-0.18	-0.18	-0.24	-0.11	-0.6	-0.47	0.06	0.19	0.51	0.4	0.03	-0.16	-0.55	-0.38	0.17	-0.22	0.49	0.22	0.67	-0.02	-0.91	-0.91	-0.21	0.64	0.59	0.6	-0.01	-0.39	-0.6	-0.48	-0.82	0.14	-0.01	0.55	0.01	0.95	0.17	0.63	0.04	-0.02	-0.37	-0.41	0.22	0.59	-0.97	-0.52	-0.62	0.12	0.18	0.22	0.54	0.17	-0.04	-0.72	-0.24	0.17	0.45	0.64	NA	0.61	0.01	-0.21	-0.36	-0.23	-0.29	0.28	0.03	0.35	0.23	0.08	-0.01	0.18	-0.08	0.19	-0.16	S/G2
YGL212W	0.21	-0.42	NA	0.26	-0.02	-0.38	-0.17	0.03	0.06	0.08	0.32	0.14	-0.01	0.2	-0.38	0.01	0.19	-0.11	0.03	-0.06	0.25	-0.17	-0.04	0.12	0.45	0.23	-0.47	0.31	0.14	-0.08	-0.78	-0.38	-0.55	-0.2	-0.24	0.47	0.05	0.26	0.51	0.03	-0.28	-0.42	-0.14	0.41	0.23	0.38	-0.52	-0.69	-0.29	-0.19	-0.03	0.24	-0.09	-0.16	0	-0.59	-0.21	0.24	0.69	0.69	0.41	0.18	0.33	0.57	-0.45	-0.2	-0.09	0.23	-0.05	-0.3	-0.02	-0.02	-0.2	0.14	0.21	-0.05	0.24	S/G2
YGL216W	0.5	-0.01	-0.49	0.44	-0.23	-0.48	-0.46	-0.14	0.34	0.13	0.56	-0.01	0.06	-0.02	-0.48	-0.14	0.22	0.06	0.19	0.18	0.22	0.01	-0.1	-0.25	0.54	0.77	0.16	0.67	-0.15	-0.17	-1.23	-0.52	-0.52	-0.06	-0.1	0.53	0.69	0.63	0.23	0.31	0.01	-0.52	-0.13	-0.29	-0.29	-0.23	0.12	0.03	-0.07	0.24	0.84	0.46	0.24	0.29	-0.4	-0.25	-0.7	-0.25	0.18	0.16	0	-0.17	-0.7	-0.7	-0.44	-0.44	-0.36	-0.21	-0.04	-0.05	0.55	0.46	0.54	0.03	0.38	-0.14	0.41	S/G2
